Iso639,Language,Visibility,Family,Region,Primary Country,Country Code,Lat,Lon
lax,<a href='https://www.ethnologue.com/language/lax' target='_blank'>Tiwa</a>,43.66158868335147,Sino-Tibetan,Southern Asia,India,IN,26.1301,92.28
ifa,<a href='https://www.ethnologue.com/language/ifa' target='_blank'>Amganad Ifugao</a>,43.66158868335147,Austronesian,South-Eastern Asia,Philippines,PH,16.9148,121.0177
agd,<a href='https://www.ethnologue.com/language/agd' target='_blank'>Agarabi</a>,43.715995647442874,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.1926,145.9113
bav,<a href='https://www.ethnologue.com/language/bav' target='_blank'>Vengo</a>,43.715995647442874,Niger-Congo,Middle Africa,Cameroon,CM,6.108,10.4085
tda,<a href='https://www.ethnologue.com/language/tda' target='_blank'>Tagdal</a>,43.77040261153427,Mixed language,Western Africa,Niger,NE,16.015,6.9008
yea,<a href='https://www.ethnologue.com/language/yea' target='_blank'>Ravula</a>,43.77040261153427,Dravidian,Southern Asia,India,IN,12.003,75.9084
suq,<a href='https://www.ethnologue.com/language/suq' target='_blank'>Tirmaga-Chai Suri</a>,43.77040261153427,Nilo-Saharan,Eastern Africa,Ethiopia,ET,6.0747,35.317
rar,<a href='https://www.ethnologue.com/language/rar' target='_blank'>Rarotongan</a>,43.85201305767138,Austronesian,Polynesia,Cook Islands,CK,-21.227,-159.7711
agq,<a href='https://www.ethnologue.com/language/agq' target='_blank'>Aghem</a>,43.879216539717085,Niger-Congo,Middle Africa,Cameroon,CM,6.3874,10.0755
atd,<a href='https://www.ethnologue.com/language/atd' target='_blank'>Ata Manobo</a>,43.879216539717085,Austronesian,South-Eastern Asia,Philippines,PH,7.7771,125.4819
mmc,<a href='https://www.ethnologue.com/language/mmc' target='_blank'>Michoacán Mazahua</a>,43.93362350380849,Otomanguean,Central America,Mexico,MX,19.7209,-100.2946
buo,<a href='https://www.ethnologue.com/language/buo' target='_blank'>Terei</a>,43.96082698585419,South Bougainville,Melanesia,Papua New Guinea,PG,-6.725,155.6165
god,<a href='https://www.ethnologue.com/language/god' target='_blank'>Godié</a>,43.98803046789989,Niger-Congo,Western Africa,Côte d’Ivoire,CI,5.4087,-5.8555
abx,<a href='https://www.ethnologue.com/language/abx' target='_blank'>Inabaknon</a>,43.98803046789989,Austronesian,South-Eastern Asia,Philippines,PH,12.4286,124.1643
bdh,<a href='https://www.ethnologue.com/language/bdh' target='_blank'>Baka (South Sudan)</a>,44.042437431991296,Nilo-Saharan,Eastern Africa,South Sudan,SS,4.5837,29.9333
cou,<a href='https://www.ethnologue.com/language/cou' target='_blank'>Wamey</a>,44.069640914036995,Niger-Congo,Western Africa,Senegal,SN,12.459,-13.2651
mlf,<a href='https://www.ethnologue.com/language/mlf' target='_blank'>Mal</a>,44.096844396082695,Austro-Asiatic,South-Eastern Asia,Laos,LA,19.3078,101.1614
bag,<a href='https://www.ethnologue.com/language/bag' target='_blank'>Tuki</a>,44.1240478781284,Niger-Congo,Middle Africa,Cameroon,CM,4.5297,11.4926
cde,<a href='https://www.ethnologue.com/language/cde' target='_blank'>Chenchu</a>,44.1240478781284,Dravidian,Southern Asia,India,IN,15.7414,77.3567
eky,<a href='https://www.ethnologue.com/language/eky' target='_blank'>Eastern Kayah</a>,44.1240478781284,Sino-Tibetan,South-Eastern Asia,Myanmar,MM,18.783,97.4995
tvo,<a href='https://www.ethnologue.com/language/tvo' target='_blank'>Tidore</a>,44.1240478781284,West Papuan,South-Eastern Asia,Indonesia,ID,0.0109,127.7481
gnd,<a href='https://www.ethnologue.com/language/gnd' target='_blank'>Zulgo-Gemzek</a>,44.1240478781284,Afro-Asiatic,Middle Africa,Cameroon,CM,10.8283,14.0526
ipi,<a href='https://www.ethnologue.com/language/ipi' target='_blank'>Ipili</a>,44.1240478781284,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-5.407,142.9603
lln,<a href='https://www.ethnologue.com/language/lln' target='_blank'>Lele (Chad)</a>,44.1240478781284,Afro-Asiatic,Middle Africa,Chad,TD,9.1651,15.8006
shp,<a href='https://www.ethnologue.com/language/shp' target='_blank'>Shipibo-Conibo</a>,44.1240478781284,Panoan,South America,Peru,PE,-7.1711,-74.8219
srm,<a href='https://www.ethnologue.com/language/srm' target='_blank'>Saramaccan</a>,44.1240478781284,Creole,South America,Suriname,SR,4.599,-55.6781
ojg,<a href='https://www.ethnologue.com/language/ojg' target='_blank'>Eastern Ojibwa</a>,44.36887921653972,Algic,Northern America,Canada,CA,45.017,-79.7493
jeh,<a href='https://www.ethnologue.com/language/jeh' target='_blank'>Jeh</a>,44.396082698585424,Austro-Asiatic,South-Eastern Asia,Viet Nam,VN,15.2033,107.8356
muh,<a href='https://www.ethnologue.com/language/muh' target='_blank'>Mündü</a>,44.396082698585424,Niger-Congo,Eastern Africa,South Sudan,SS,4.2018,30.3886
har,<a href='https://www.ethnologue.com/language/har' target='_blank'>Harari</a>,44.396082698585424,Afro-Asiatic,Eastern Africa,Ethiopia,ET,9.3047,42.133
sme,<a href='https://www.ethnologue.com/language/sme' target='_blank'>Northern Sami</a>,44.47769314472252,Uralic,Northern Europe,Norway,NO,68.6293,23.6652
jdg,<a href='https://www.ethnologue.com/language/jdg' target='_blank'>Jadgali</a>,44.50489662676823,Indo-European,Southern Asia,Pakistan,PK,26.0039,67.4344
nkb,<a href='https://www.ethnologue.com/language/nkb' target='_blank'>Khoibu Naga</a>,44.50489662676823,Sino-Tibetan,Southern Asia,India,IN,24.2376,94.1656
fod,<a href='https://www.ethnologue.com/language/fod' target='_blank'>Foodo</a>,44.55930359085963,Niger-Congo,Western Africa,Benin,BJ,9.563,1.4023
gig,<a href='https://www.ethnologue.com/language/gig' target='_blank'>Goaria</a>,44.58650707290533,Indo-European,Southern Asia,Pakistan,PK,27.253,68.363
tmc,<a href='https://www.ethnologue.com/language/tmc' target='_blank'>Tumak</a>,44.613710554951034,Afro-Asiatic,Middle Africa,Chad,TD,9.4305,17.2354
wec,<a href='https://www.ethnologue.com/language/wec' target='_blank'>Wè Western</a>,44.613710554951034,Niger-Congo,Western Africa,Côte d’Ivoire,CI,6.5174,-8.3698
gah,<a href='https://www.ethnologue.com/language/gah' target='_blank'>Alekano</a>,44.66811751904244,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.0389,145.3828
abn,<a href='https://www.ethnologue.com/language/abn' target='_blank'>Abua</a>,44.66811751904244,Niger-Congo,Western Africa,Nigeria,NG,4.8184,6.6288
bse,<a href='https://www.ethnologue.com/language/bse' target='_blank'>Wushi</a>,44.66811751904244,Niger-Congo,Middle Africa,Cameroon,CM,6.0775,10.6036
cpa,<a href='https://www.ethnologue.com/language/cpa' target='_blank'>Palantla Chinantec</a>,44.66811751904244,Otomanguean,Central America,Mexico,MX,17.8942,-96.2721
hmb,<a href='https://www.ethnologue.com/language/hmb' target='_blank'>Humburi Senni Songhay</a>,44.66811751904244,Nilo-Saharan,Western Africa,Mali,ML,15.3003,-1.6906
jum,<a href='https://www.ethnologue.com/language/jum' target='_blank'>Jumjum</a>,44.66811751904244,Nilo-Saharan,Northern Africa,Sudan,SD,10.4769,33.7017
nsu,<a href='https://www.ethnologue.com/language/nsu' target='_blank'>Sierra Negra Nahuatl</a>,44.66811751904244,Uto-Aztecan,Central America,Mexico,MX,18.3727,-96.9166
pip,<a href='https://www.ethnologue.com/language/pip' target='_blank'>Pero</a>,44.66811751904244,Afro-Asiatic,Western Africa,Nigeria,NG,9.5756,11.045
sch,<a href='https://www.ethnologue.com/language/sch' target='_blank'>Sakachep</a>,44.66811751904244,Sino-Tibetan,Southern Asia,India,IN,25.7639,93.2643
cfa,<a href='https://www.ethnologue.com/language/cfa' target='_blank'>Dijim-Bwilim</a>,44.66811751904244,Niger-Congo,Western Africa,Nigeria,NG,9.6462,11.6716
dbq,<a href='https://www.ethnologue.com/language/dbq' target='_blank'>Daba</a>,44.66811751904244,Afro-Asiatic,Middle Africa,Cameroon,CM,10.1946,13.9004
jmd,<a href='https://www.ethnologue.com/language/jmd' target='_blank'>Yamdena</a>,44.66811751904244,Austronesian,South-Eastern Asia,Indonesia,ID,-7.7132,131.4562
laa,<a href='https://www.ethnologue.com/language/laa' target='_blank'>Southern Subanen</a>,44.66811751904244,Austronesian,South-Eastern Asia,Philippines,PH,7.6568,123.3063
ndb,<a href='https://www.ethnologue.com/language/ndb' target='_blank'>Kenswei Nsei</a>,44.66811751904244,Niger-Congo,Middle Africa,Cameroon,CM,6.0191,10.4127
wlv,<a href='https://www.ethnologue.com/language/wlv' target='_blank'>Wichí Lhamtés Vejoz</a>,44.66811751904244,Matacoan,South America,Argentina,AR,-24.33,-62.1391
nfu,<a href='https://www.ethnologue.com/language/nfu' target='_blank'>Mfumte</a>,45.07616974972797,Niger-Congo,Middle Africa,Cameroon,CM,6.627,10.9829
bda,<a href='https://www.ethnologue.com/language/bda' target='_blank'>Bayot</a>,45.103373231773666,Niger-Congo,Western Africa,Senegal,SN,12.3812,-16.2643
pny,<a href='https://www.ethnologue.com/language/pny' target='_blank'>Pinyin</a>,45.13057671381937,Niger-Congo,Middle Africa,Cameroon,CM,5.7902,10.0622
bbw,<a href='https://www.ethnologue.com/language/bbw' target='_blank'>Baba</a>,45.15778019586507,Niger-Congo,Middle Africa,Cameroon,CM,6.1146,10.5238
tii,<a href='https://www.ethnologue.com/language/tii' target='_blank'>Tiene</a>,45.15778019586507,Niger-Congo,Middle Africa,Democratic Republic of the Congo,CD,-2.8591,16.4587
kjl,<a href='https://www.ethnologue.com/language/kjl' target='_blank'>Western Parbate Kham</a>,45.15778019586507,Sino-Tibetan,Southern Asia,Nepal,NP,28.6002,82.846
pis,<a href='https://www.ethnologue.com/language/pis' target='_blank'>Pijin</a>,45.23939064200218,Creole,Melanesia,Solomon Islands,SB,-9.4389,159.9538
nnj,<a href='https://www.ethnologue.com/language/nnj' target='_blank'>Nyangatom</a>,45.26659412404788,Nilo-Saharan,Eastern Africa,Ethiopia,ET,5.2594,35.9462
bsc,<a href='https://www.ethnologue.com/language/bsc' target='_blank'>Bassari</a>,45.29379760609358,Niger-Congo,Western Africa,Senegal,SN,12.4995,-12.8696
beb,<a href='https://www.ethnologue.com/language/beb' target='_blank'>Bebele</a>,45.32100108813928,Niger-Congo,Middle Africa,Cameroon,CM,4.8452,12.8282
thf,<a href='https://www.ethnologue.com/language/thf' target='_blank'>Thangmi</a>,45.32100108813928,Sino-Tibetan,Southern Asia,Nepal,NP,27.3944,88.7279
qvo,<a href='https://www.ethnologue.com/language/qvo' target='_blank'>Napo Lowland Quechua</a>,45.32100108813928,Quechuan,South America,Peru,PE,-1.7378,-74.665
jun,<a href='https://www.ethnologue.com/language/jun' target='_blank'>Juang</a>,45.40261153427639,Austro-Asiatic,Southern Asia,India,IN,21.1313,85.2981
nki,<a href='https://www.ethnologue.com/language/nki' target='_blank'>Thangal Naga</a>,45.42981501632209,Sino-Tibetan,Southern Asia,India,IN,25.1062,93.8825
lip,<a href='https://www.ethnologue.com/language/lip' target='_blank'>Sekpele</a>,45.45701849836779,Niger-Congo,Western Africa,Ghana,GH,7.1676,0.5866
lra,<a href='https://www.ethnologue.com/language/lra' target='_blank'>Rara Bakati'</a>,45.484221980413494,Austronesian,South-Eastern Asia,Malaysia,MY,1.3195,109.7209
anm,<a href='https://www.ethnologue.com/language/anm' target='_blank'>Anal</a>,45.511425462459194,Sino-Tibetan,Southern Asia,India,IN,24.0515,94.1632
cjv,<a href='https://www.ethnologue.com/language/cjv' target='_blank'>Chuave</a>,45.53862894450489,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.2295,145.1394
lbf,<a href='https://www.ethnologue.com/language/lbf' target='_blank'>Tinani</a>,45.5658324265506,Sino-Tibetan,Southern Asia,India,IN,32.3992,77.487
llc,<a href='https://www.ethnologue.com/language/llc' target='_blank'>Lele (Guinea)</a>,45.5930359085963,Niger-Congo,Western Africa,Guinea,GN,9.0561,-10.3129
ald,<a href='https://www.ethnologue.com/language/ald' target='_blank'>Alladian</a>,45.5930359085963,Niger-Congo,Western Africa,Côte d’Ivoire,CI,5.2239,-4.4152
bcw,<a href='https://www.ethnologue.com/language/bcw' target='_blank'>Bana</a>,45.5930359085963,Afro-Asiatic,Middle Africa,Cameroon,CM,10.3545,13.6149
tqo,<a href='https://www.ethnologue.com/language/tqo' target='_blank'>Toaripi</a>,45.5930359085963,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-8.0651,146.2687
kuf,<a href='https://www.ethnologue.com/language/kuf' target='_blank'>Western Katu</a>,45.701849836779104,Austro-Asiatic,South-Eastern Asia,Laos,LA,15.7833,107.0616
ikk,<a href='https://www.ethnologue.com/language/ikk' target='_blank'>Ika</a>,45.701849836779104,Niger-Congo,Western Africa,Nigeria,NG,6.3625,6.3131
wae,<a href='https://www.ethnologue.com/language/wae' target='_blank'>Walser</a>,45.75625680087051,Indo-European,Western Europe,Switzerland,CH,46.5809,9.2265
lup,<a href='https://www.ethnologue.com/language/lup' target='_blank'>Lumbu</a>,45.78346028291621,Niger-Congo,Middle Africa,Gabon,GA,-2.9659,10.5146
gim,<a href='https://www.ethnologue.com/language/gim' target='_blank'>Gimi (Eastern Highlands)</a>,45.810663764961916,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.6168,145.3211
kbo,<a href='https://www.ethnologue.com/language/kbo' target='_blank'>Keliko</a>,45.810663764961916,Nilo-Saharan,Eastern Africa,South Sudan,SS,3.7533,30.7114
usi,<a href='https://www.ethnologue.com/language/usi' target='_blank'>Usui</a>,45.86507072905332,Sino-Tibetan,Southern Asia,Bangladesh,BD,21.9158,92.4455
nkn,<a href='https://www.ethnologue.com/language/nkn' target='_blank'>Nkangala</a>,45.89227421109902,Niger-Congo,Middle Africa,Angola,AO,-13.3949,19.0292
nng,<a href='https://www.ethnologue.com/language/nng' target='_blank'>Maring Naga</a>,45.89227421109902,Sino-Tibetan,Southern Asia,India,IN,24.2471,94.0755
tkr,<a href='https://www.ethnologue.com/language/tkr' target='_blank'>Tsakhur</a>,45.89227421109902,North Caucasian,Western Asia,Azerbaijan,AZ,41.6641,46.9307
yax,<a href='https://www.ethnologue.com/language/yax' target='_blank'>Yauma</a>,45.97388465723613,Niger-Congo,Middle Africa,Angola,AO,-17.4639,23.1842
gaj,<a href='https://www.ethnologue.com/language/gaj' target='_blank'>Gadsup</a>,46.001088139281826,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.2995,146.0397
ilm,<a href='https://www.ethnologue.com/language/ilm' target='_blank'>Iranun (Malaysia)</a>,46.028291621327526,Austronesian,South-Eastern Asia,Malaysia,MY,6.4005,116.388
lzz,<a href='https://www.ethnologue.com/language/lzz' target='_blank'>Laz</a>,46.028291621327526,Kartvelian,Western Asia,Turkey,TR,41.518,42.1648
mgs,<a href='https://www.ethnologue.com/language/mgs' target='_blank'>Manda (Tanzania)</a>,46.028291621327526,Niger-Congo,Eastern Africa,Tanzania,TZ,-10.4077,34.7128
mvv,<a href='https://www.ethnologue.com/language/mvv' target='_blank'>Tagal Murut</a>,46.028291621327526,Austronesian,South-Eastern Asia,Malaysia,MY,4.6058,116.1831
plj,<a href='https://www.ethnologue.com/language/plj' target='_blank'>Polci</a>,46.028291621327526,Afro-Asiatic,Western Africa,Nigeria,NG,10.1643,9.5599
vkl,<a href='https://www.ethnologue.com/language/vkl' target='_blank'>Kulisusu</a>,46.028291621327526,Austronesian,South-Eastern Asia,Indonesia,ID,-4.6018,123.0548
wan,<a href='https://www.ethnologue.com/language/wan' target='_blank'>Wan</a>,46.028291621327526,Niger-Congo,Western Africa,Côte d’Ivoire,CI,7.7992,-5.8209
aoe,<a href='https://www.ethnologue.com/language/aoe' target='_blank'>Angal Enen</a>,46.028291621327526,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.2336,143.5804
ggw,<a href='https://www.ethnologue.com/language/ggw' target='_blank'>Gogodala</a>,46.028291621327526,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-8.1117,142.8635
inb,<a href='https://www.ethnologue.com/language/inb' target='_blank'>Inga</a>,46.028291621327526,Quechuan,South America,Colombia,CO,1.3235,-76.6552
nmg,<a href='https://www.ethnologue.com/language/nmg' target='_blank'>Kwasio</a>,46.028291621327526,Niger-Congo,Middle Africa,Cameroon,CM,3.0903,10.3428
ptu,<a href='https://www.ethnologue.com/language/ptu' target='_blank'>Bambam</a>,46.028291621327526,Austronesian,South-Eastern Asia,Indonesia,ID,-3.0276,119.2013
yrk,<a href='https://www.ethnologue.com/language/yrk' target='_blank'>Nenets</a>,46.354733405875955,Uralic,Eastern Europe,Russian Federation,RU,66.1775,71.0234
byh,<a href='https://www.ethnologue.com/language/byh' target='_blank'>Bhujel</a>,46.381936887921654,Sino-Tibetan,Southern Asia,Nepal,NP,27.9043,84.4306
kgo,<a href='https://www.ethnologue.com/language/kgo' target='_blank'>Krongo</a>,46.381936887921654,Nilo-Saharan,Northern Africa,Sudan,SD,10.518,29.9546
mho,<a href='https://www.ethnologue.com/language/mho' target='_blank'>Mashi (Zambia)</a>,46.43634385201306,Niger-Congo,Eastern Africa,Zambia,ZM,-16.3909,22.0211
tnv,<a href='https://www.ethnologue.com/language/tnv' target='_blank'>Tangchangya</a>,46.46354733405876,Indo-European,Southern Asia,Bangladesh,BD,22.3447,92.5036
ghe,<a href='https://www.ethnologue.com/language/ghe' target='_blank'>Southern Ghale</a>,46.49075081610446,Sino-Tibetan,Southern Asia,Nepal,NP,28.1845,84.7759
bmv,<a href='https://www.ethnologue.com/language/bmv' target='_blank'>Bum</a>,46.517954298150165,Niger-Congo,Middle Africa,Cameroon,CM,6.486,10.42
mkl,<a href='https://www.ethnologue.com/language/mkl' target='_blank'>Mokole</a>,46.517954298150165,Niger-Congo,Western Africa,Benin,BJ,11.1371,2.9689
blw,<a href='https://www.ethnologue.com/language/blw' target='_blank'>Balangao</a>,46.57236126224157,Austronesian,South-Eastern Asia,Philippines,PH,17.1625,121.323
atn,<a href='https://www.ethnologue.com/language/atn' target='_blank'>Ashtiani</a>,46.59956474428727,Indo-European,Southern Asia,Iran,IR,37.7469,48.6808
kfm,<a href='https://www.ethnologue.com/language/kfm' target='_blank'>Khunsari</a>,46.59956474428727,Indo-European,Southern Asia,Iran,IR,36.6963,49.3742
ygr,<a href='https://www.ethnologue.com/language/ygr' target='_blank'>Yagaria</a>,46.59956474428727,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.3185,145.3861
bsh,<a href='https://www.ethnologue.com/language/bsh' target='_blank'>Kati</a>,46.681175190424376,Indo-European,Southern Asia,Afghanistan,AF,35.4095,70.4321
avi,<a href='https://www.ethnologue.com/language/avi' target='_blank'>Avikam</a>,46.708378672470076,Niger-Congo,Western Africa,Côte d’Ivoire,CI,5.1482,-5.2506
gum,<a href='https://www.ethnologue.com/language/gum' target='_blank'>Guambiano</a>,46.708378672470076,Paezan,South America,Colombia,CO,2.5514,-76.5785
nre,<a href='https://www.ethnologue.com/language/nre' target='_blank'>Southern Rengma Naga</a>,46.708378672470076,Sino-Tibetan,Southern Asia,India,IN,25.9428,94.1283
tvs,<a href='https://www.ethnologue.com/language/tvs' target='_blank'>Taveta</a>,46.708378672470076,Niger-Congo,Eastern Africa,Kenya,KE,-3.3841,37.7372
vut,<a href='https://www.ethnologue.com/language/vut' target='_blank'>Vute</a>,46.708378672470076,Niger-Congo,Middle Africa,Cameroon,CM,5.1785,12.2094
krr,<a href='https://www.ethnologue.com/language/krr' target='_blank'>Krung</a>,46.84439608269859,Austro-Asiatic,South-Eastern Asia,Cambodia,KH,13.5726,106.7264
tdh,<a href='https://www.ethnologue.com/language/tdh' target='_blank'>Thulung</a>,46.84439608269859,Sino-Tibetan,Southern Asia,Nepal,NP,27.4519,86.731
